url,Product link,Thumb image,Brand value,Product value,Strike value,Price value,Discount value,Sizes value,Selectasize values
http://www.myntra.com/men-footwear,"United Colors of Benetton\nMen Navy Sneakers\nRs. 3,499Rs. 2,274(35% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1550330/2016/9/30/11475230417257-United-Colors-of-Benetton-Men-Navy-Blue-Solid-Regular-Sneakers-6421475230416534-1_mini.jpg",United Colors of Benetton,Men Navy Sneakers,"Rs. 3,499","Rs. 2,274",(35% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas\nMen Black Storm Raiser Outdoor Shoes\nRs. 4,699Rs. 2,819(40% off)\nSizes: 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1525101/2016/10/6/11475751269308-Adidas-Men-Black-Others-Shoes-4681475751269039-1_mini.jpg",Adidas,Men Black Storm Raiser Outdoor Shoes,"Rs. 4,699","Rs. 2,819",(40% off),"Sizes: 7, 8, 9, 10, 11",7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Fentacia\nMen Black Casual Shoes\nRs. 1,799Rs. 719(60% off)\nSizes: 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1182553/2016/2/18/11455793892245-Fentacia-Men-Navy-Casual-Shoes-6391455793890146-1_mini.jpg",Fentacia,Men Black Casual Shoes,"Rs. 1,799",Rs. 719,(60% off),"Sizes: 6, 7, 8, 9, 10",6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Adidas NEO\nMen Black ADVANTAGE CLEAN Casual Shoes\nRs. 3,599Rs. 2,159(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1312254/2016/5/6/11462516053548-Adidas-NEO-Men-Sports-Shoes-8071462516053358-1_mini.jpg",Adidas NEO,Men Black ADVANTAGE CLEAN Casual Shoes,"Rs. 3,599","Rs. 2,159",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Puma\nMen Blue Hip Hop 5 Sneakers\nRs. 2,699Rs. 1,619(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1383175/2016/6/14/11465890308066-PUMA-Men-Blue-Hip-Hop-5-Sneakers-491465890307741-1_mini.jpg",Puma,Men Blue Hip Hop 5 Sneakers,"Rs. 2,699","Rs. 1,619",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas\nMen Charcoal Grey & Black STABILE Flip-Flops\nRs. 1,699Rs. 1,019(40% off)\nSizes: 6, 7, 8, 9, 10, 11, 12","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1461849/2016/8/31/11472633042295-Adidas-Men-Flip-Flops-1411472633042090-1_mini.jpg",Adidas,Men Charcoal Grey & Black STABILE Flip-Flops,"Rs. 1,699","Rs. 1,019",(40% off),"Sizes: 6, 7, 8, 9, 10, 11, 12",6; 7; 8; 9; 10; 11; 12
http://www.myntra.com/men-footwear,"Kook N Keech\nMen Black Printed Flip-Flops\nRs. 399Rs. 199(50% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/978195/2015/10/6/11444122623342-Kook-N-Keech-Men-Black-Printed-Flip-Flops-3701444122622852-1_mini.jpg",Kook N Keech,Men Black Printed Flip-Flops,Rs. 399,Rs. 199,(50% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Cole Haan\nMen Black Zerogrand WNG OX Suede Brogues\nRs. 17,990\nSizes: 6, 7, 8, 9","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1156421/2016/1/15/11452854135495-Cole-Haan-Men-Black-Zerogrand-WNG-OX-Suede-Casual-Shoes-731452854134264-1_mini.jpg",Cole Haan,Men Black Zerogrand WNG OX Suede Brogues,,"Rs. 17,990",,"Sizes: 6, 7, 8, 9",6; 7; 8; 9
http://www.myntra.com/men-footwear,"Mast & Harbour\nMen Navy Loafers\nRs. 1,799Rs. 1,439(20% off)\nSizes: 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1291756/2016/6/13/11465822793666-Mast--Harbour-Men-Navy-Loafers-9991465822793423-1_mini.jpg",Mast & Harbour,Men Navy Loafers,"Rs. 1,799","Rs. 1,439",(20% off),"Sizes: 7, 8, 9, 10, 11",7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas\nMen Grey & Black Adi Pacer 1.0 Running Shoes\nRs. 3,999Rs. 2,399(40% off)\nSizes: 6, 7, 8, 9, 10, 11, 12","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1501540/2016/9/27/11474966330641-Adidas-Men-Sports-Shoes-3341474966330457-1_mini.jpg",Adidas,Men Grey & Black Adi Pacer 1.0 Running Shoes,"Rs. 3,999","Rs. 2,399",(40% off),"Sizes: 6, 7, 8, 9, 10, 11, 12",6; 7; 8; 9; 10; 11; 12
http://www.myntra.com/men-footwear,"Moda Rapido\nMen White Sneakers\nRs. 1,699Rs. 1,359(20% off)\nSizes: 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1419703/2016/9/28/11475042103657-Moda-Rapido-Men-White-Solid-Regular-Sneakers-1811475042103443-1_mini.jpg",Moda Rapido,Men White Sneakers,"Rs. 1,699","Rs. 1,359",(20% off),"Sizes: 7, 8, 9, 10, 11",7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas NEO\nMen Grey Perforated Advantage VS Sneakers\nRs. 3,599Rs. 2,159(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1501318/2016/9/22/11474533615536-Adidas-NEO-Men-Grey-Perforations-Regular-Sneakers-2061474533615317-1_mini.jpg",Adidas NEO,Men Grey Perforated Advantage VS Sneakers,"Rs. 3,599","Rs. 2,159",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"WONKER\nMen Blue Casual Shoes\nRs. 2,499Rs. 999(60% off)\nSizes: 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1318393/2016/4/22/11461320098838-WONKER-Men-Blue-Casual-Shoes-5121461320098309-1_mini.jpg",WONKER,Men Blue Casual Shoes,"Rs. 2,499",Rs. 999,(60% off),"Sizes: 6, 7, 8, 9, 10",6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Adidas NEO\nMen White VS Advantage Casual Shoes\nRs. 3,599\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1312256/2016/5/10/11462859243322-Adidas-NEO-Men-White-ADVANTAGE-VS-Casual-Shoes-7231462859243189-1_mini.jpg",Adidas NEO,Men White VS Advantage Casual Shoes,,"Rs. 3,599",,"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Cole Haan\nMen Black Casual Shoes\nRs. 12,990\nSizes: 6, 7, 8, 9","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1088071/2015/12/14/11450085469074-Cole-Haan-Men-Black-Casual-Shoes-7671450085468408-1_mini.jpg",Cole Haan,Men Black Casual Shoes,,"Rs. 12,990",,"Sizes: 6, 7, 8, 9",6; 7; 8; 9
http://www.myntra.com/men-footwear,"Roadster\nMen Navy High-Top Sneakers\nRs. 2,199Rs. 1,319(40% off)\nSizes: 6, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1416293/2016/7/20/11469012148805-Roadster-Men-Navy-High-Top-Sneakers-9301469012148895-1_mini.jpg",Roadster,Men Navy High-Top Sneakers,"Rs. 2,199","Rs. 1,319",(40% off),"Sizes: 6, 8, 9, 10, 11",6; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Puma\nMen Blue HipHop Sneakers\nRs. 2,699Rs. 1,484(45% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1266699/2016/9/27/11474967480521-PUMA-Men-Blue-HipHop-Sneakers-8891474967480490-1_mini.jpg",Puma,Men Blue HipHop Sneakers,"Rs. 2,699","Rs. 1,484",(45% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Antony Morato\nMen Charcoal Grey Pig Leather Casual Shoes\nRs. 12,999Rs. 9,099(30% off)\nSizes: 5, 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1425242/2016/8/2/11470126195156-Antony-Morato-Men-Casual-Shoes-7921470126194978-1_mini.jpg",Antony Morato,Men Charcoal Grey Pig Leather Casual Shoes,"Rs. 12,999","Rs. 9,099",(30% off),"Sizes: 5, 6, 7, 8, 9, 10",5; 6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Nike\nMen Black & Burgundy Matira Flip-Flops\nRs. 1,395Rs. 837(40% off)\nSizes: 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1421315/2016/7/13/11468392302411-Nike-Men-Black--Burgundy-Matira-Flip-Flops-2391468392302195-1_mini.jpg",Nike,Men Black & Burgundy Matira Flip-Flops,"Rs. 1,395",Rs. 837,(40% off),"Sizes: 7, 8, 9, 10, 11",7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas NEO\nMen Blue Colourblocked Sneakers\nRs. 3,599Rs. 2,159(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1525147/2016/10/1/11475316309976-Adidas-NEO-Men-Blue-Colourblock-Regular-Sneakers-8151475316309599-1_mini.jpg",Adidas NEO,Men Blue Colourblocked Sneakers,"Rs. 3,599","Rs. 2,159",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Mast & Harbour\nMen Black Loafers\nRs. 1,799Rs. 1,259(30% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1230238/2016/3/16/11458113281706-Mast--Harbour-Men-Casual-Shoes-2281458113281350-1_mini.jpg",Mast & Harbour,Men Black Loafers,"Rs. 1,799","Rs. 1,259",(30% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Nike\nMen Grey Darwin Sneakers\nRs. 6,995Rs. 4,197(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1421257/2016/7/22/11469168326532-Nike-Men-Grey-Darwin-Sneakers-401469168326708-1_mini.jpg",Nike,Men Grey Darwin Sneakers,"Rs. 6,995","Rs. 4,197",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas\nMen Black Alcor SYN 1.0 Running Shoes\nRs. 3,399\nSizes: 7, 8, 9, 10, 11, 12","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1100181/2015/12/22/11450780676657-Adidas-Men-Sports-Shoes-6381450780676383-1_mini.jpg",Adidas,Men Black Alcor SYN 1.0 Running Shoes,,"Rs. 3,399",,"Sizes: 7, 8, 9, 10, 11, 12",7; 8; 9; 10; 11; 12
http://www.myntra.com/men-footwear,"Reebok\nMen Black Speed XT Running Shoes\nRs. 3,599Rs. 2,159(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1502528/2016/9/21/11474439848494-Reebok-Men-Sports-Shoes-9191474439847907-1_mini.jpg",Reebok,Men Black Speed XT Running Shoes,"Rs. 3,599","Rs. 2,159",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Puma\nMen Navy Running Shoes\nRs. 2,699Rs. 1,889(30% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1125010/2016/9/27/11474967123938-PUMA-Men-Navy-Running-Shoes-3881474967123894-1_mini.jpg",Puma,Men Navy Running Shoes,"Rs. 2,699","Rs. 1,889",(30% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"FOOTLODGE\nMen Brown Formal Shoes\nRs. 2,399Rs. 959(60% off)\nSizes: 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1154134/2016/1/7/11452148011907-FOOTLODGE-Men-Formal-Shoes-9501452148011487-1_mini.jpg",FOOTLODGE,Men Brown Formal Shoes,"Rs. 2,399",Rs. 959,(60% off),"Sizes: 6, 7, 8, 9, 10",6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Adidas\nMen White Adi Pacer 1.0 Running Shoes\nRs. 3,999Rs. 2,399(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1501541/2016/9/27/11474966293169-Adidas-Men-Sports-Shoes-6601474966292976-1_mini.jpg",Adidas,Men White Adi Pacer 1.0 Running Shoes,"Rs. 3,999","Rs. 2,399",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Moda Rapido\nMen Navy Textured Sneakers\nRs. 1,999Rs. 1,199(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1417425/2016/8/10/11470826045646-Moda-Rapido-Men-Navy-Sneakers-8041470826045424-1_mini.jpg",Moda Rapido,Men Navy Textured Sneakers,"Rs. 1,999","Rs. 1,199",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Reebok\nMen White Comfort Running Shoes\nRs. 3,599\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/image/style/properties/860591/Reebok-Men-White-Comfort-Running-Shoes_1_06bee12a59e515778233c6df52764f71_mini.jpg",Reebok,Men White Comfort Running Shoes,,"Rs. 3,599",,"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"United Colors of Benetton\nMen Blue Sneakers\nRs. 2,799Rs. 1,819(35% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1550321/2016/9/30/11475231577025-United-Colors-of-Benetton-Men-Blue-Solid-Regular-Flat-Boots-7431475231576906-1_mini.jpg",United Colors of Benetton,Men Blue Sneakers,"Rs. 2,799","Rs. 1,819",(35% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Reebok\nMen Black ZEST Running Shoes\nRs. 2,999Rs. 1,799(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1433209/2016/8/8/11470640812250-Reebok-Men-Black-ZEST-Running-Shoes-3971470640812035-1_mini.jpg",Reebok,Men Black ZEST Running Shoes,"Rs. 2,999","Rs. 1,799",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Moda Rapido\nMen Tan Brown Solid Regular Slip-On Sneakers\nRs. 1,799Rs. 1,259(30% off)\nSizes: 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1417969/2016/9/16/11474026762017-Moda-Rapido-Men-Tan-Solid-Regular-Slip-On-Sneakers-1421474026761761-1_mini.jpg",Moda Rapido,Men Tan Brown Solid Regular Slip-On Sneakers,"Rs. 1,799","Rs. 1,259",(30% off),"Sizes: 6, 7, 8, 9, 10",6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Antony Morato\nMen Blue Denim Sneakers\nRs. 11,999Rs. 8,399(30% off)\nSizes: 5, 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1425241/2016/8/2/11470126186346-Antony-Morato-Men-Casual-Shoes-7731470126174764-1_mini.jpg",Antony Morato,Men Blue Denim Sneakers,"Rs. 11,999","Rs. 8,399",(30% off),"Sizes: 5, 6, 7, 8, 9, 10",5; 6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Nike\nMen White & Blue Air Max Emergent Basketball Shoes\nRs. 6,995Rs. 4,197(40% off)\nSizes: 5.5, 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1420943/2016/7/13/11468391448913-Nike-Men-Sports-Shoes-3591468391448729-1_mini.jpg",Nike,Men White & Blue Air Max Emergent Basketball Shoes,"Rs. 6,995","Rs. 4,197",(40% off),"Sizes: 5.5, 6, 7, 8, 9, 10, 11",5.5; 6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Mast & Harbour\nMen Grey Printed Slip-Ons\nRs. 1,999Rs. 1,199(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1416280/2016/7/20/11469012111866-Mast--Harbour-Men-Grey-Printed-Slip-Ons-5871469012111719-1_mini.jpg",Mast & Harbour,Men Grey Printed Slip-Ons,"Rs. 1,999","Rs. 1,199",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas NEO\nMen Black Hawthorn St Sneakers\nRs. 4,599Rs. 2,759(40% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1461287/2016/9/1/11472713154279-Adidas-NEO-Men-Black-Solid-Regular-Sneakers-3881472713154131-1_mini.jpg",Adidas NEO,Men Black Hawthorn St Sneakers,"Rs. 4,599","Rs. 2,759",(40% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas\nMen Navy & Grey AX2 MID Outdoor Shoes\nRs. 8,099Rs. 4,859(40% off)\nSizes: 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1416910/2016/7/28/11469702645370-Adidas-Men-Navy--Grey-AX2-MID-Outdoor-Shoes-6531469702645064-1_mini.jpg",Adidas,Men Navy & Grey AX2 MID Outdoor Shoes,"Rs. 8,099","Rs. 4,859",(40% off),"Sizes: 6, 7, 8, 9, 10",6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Mast & Harbour\nMen White & Red Flip-Flops\nRs. 399Rs. 279(30% off)\nSizes: 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1422219/2016/9/7/11473252641368-Mast--Harbour-Men-White--Red-Flip-Flops-801473252641275-1_mini.jpg",Mast & Harbour,Men White & Red Flip-Flops,Rs. 399,Rs. 279,(30% off),"Sizes: 6, 7, 8, 9, 10",6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Mactree\nMen Black Leather Formal Shoes\nRs. 2,199Rs. 989(55% off)\nSizes: 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1076788/2015/11/17/11447754525924-Mactree-Men-Black-Leather-Formal-Shoes-5451447754525609-1_mini.jpg",Mactree,Men Black Leather Formal Shoes,"Rs. 2,199",Rs. 989,(55% off),"Sizes: 6, 7, 8, 9, 10",6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"HRX by Hrithik Roshan\nMen Grey & Black Woven Sneakers\nRs. 2,799Rs. 1,819(35% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1362246/2016/9/28/11475049536550-HRX-by-Hrithik-Roshan-Men-Grey--Black-Woven-Sneakers-4361475049536300-1_mini.jpg",HRX by Hrithik Roshan,Men Grey & Black Woven Sneakers,"Rs. 2,799","Rs. 1,819",(35% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Adidas\nMen Grey Ravish M Sports Sandals\nRs. 2,999Rs. 1,799(40% off)\nSizes: 7, 8, 9, 10, 11, 12","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1501494/2016/9/28/11475058619671-Adidas-Men-Sandals-9491475058619464-1_mini.jpg",Adidas,Men Grey Ravish M Sports Sandals,"Rs. 2,999","Rs. 1,799",(40% off),"Sizes: 7, 8, 9, 10, 11, 12",7; 8; 9; 10; 11; 12
http://www.myntra.com/men-footwear,"Nike\nMen Black Dart 12 MSL Running Shoes\nRs. 4,795Rs. 2,877(40% off)\nSizes: 5.5, 6, 7, 8, 9, 10, 11, 12","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1420975/2016/7/13/11468393592538-Nike-Men-Black-Dart-XII-MSL-Running-Shoes-1541468393592371-1_mini.jpg",Nike,Men Black Dart 12 MSL Running Shoes,"Rs. 4,795","Rs. 2,877",(40% off),"Sizes: 5.5, 6, 7, 8, 9, 10, 11, 12",5.5; 6; 7; 8; 9; 10; 11; 12
http://www.myntra.com/men-footwear,"Prolific\nMen Brown Loafers\nRs. 1,999Rs. 799(60% off)\nSizes: 7, 8, 9, 10, 11, 12","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1220380/2016/2/16/11455606289992-Prolific-Men-Casual-Shoes-3581455606289484-1_mini.jpg",Prolific,Men Brown Loafers,"Rs. 1,999",Rs. 799,(60% off),"Sizes: 7, 8, 9, 10, 11, 12",7; 8; 9; 10; 11; 12
http://www.myntra.com/men-footwear,"Soludos\nMen Black Espadrilles\nRs. 2,190Rs. 1,314(40% off)\nSizes: 6, 7, 8, 9, 10","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1014906/2015/11/10/11447149375963-Soludos-Men-Black-Espadrilles-5121447149375599-1_mini.jpg",Soludos,Men Black Espadrilles,"Rs. 2,190","Rs. 1,314",(40% off),"Sizes: 6, 7, 8, 9, 10",6; 7; 8; 9; 10
http://www.myntra.com/men-footwear,"Adidas NEO\nMen White Advantage Clean VS Casual Shoes\nRs. 3,599\nSizes: 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1312253/2016/5/10/11462859225768-Adidas-NEO-Men-White-Advantage-Clean-VS-Casual-Shoes-6801462859225560-1_mini.jpg",Adidas NEO,Men White Advantage Clean VS Casual Shoes,,"Rs. 3,599",,"Sizes: 7, 8, 9, 10, 11",7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Clarks\nMen Black Coling Boss Leather Oxford Shoes\nRs. 9,999Rs. 5,999(40% off)\nSizes: 6.5, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1497776/2016/9/26/11474881323507-Clarks-Men-Formal-Shoes-7451474881322497-1_mini.jpg",Clarks,Men Black Coling Boss Leather Oxford Shoes,"Rs. 9,999","Rs. 5,999",(40% off),"Sizes: 6.5, 7, 8, 9, 10, 11",6.5; 7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Antony Morato\nMen Burgundy Leather Sneakers\nRs. 12,999Rs. 9,099(30% off)\nSizes: 5, 6, 7, 8, 9","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1425232/2016/8/2/11470130250887-Antony-Morato-Men-Casual-Shoes-7431470130250559-1_mini.jpg",Antony Morato,Men Burgundy Leather Sneakers,"Rs. 12,999","Rs. 9,099",(30% off),"Sizes: 5, 6, 7, 8, 9",5; 6; 7; 8; 9
http://www.myntra.com/men-footwear,"Roadster\nMen Navy Textured Sneakers\nRs. 1,799Rs. 1,259(30% off)\nSizes: 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1234866/2016/3/4/11457084424029-Roadster-Men-Navy-Textured-Sneakers-4641457084423515-1_mini.jpg",Roadster,Men Navy Textured Sneakers,"Rs. 1,799","Rs. 1,259",(30% off),"Sizes: 7, 8, 9, 10, 11",7; 8; 9; 10; 11
http://www.myntra.com/men-footwear,"Moda Rapido\nMen Black Boat Shoes\nRs. 1,899Rs. 1,329(30% off)\nSizes: 6, 7, 8, 9, 10, 11","http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1417863/2016/9/19/11474263952831-Moda-Rapido-Men-Black-Solid-Regular-Sneakers-6841474263952764-1_mini.jpg",Moda Rapido,Men Black Boat Shoes,"Rs. 1,899","Rs. 1,329",(30% off),"Sizes: 6, 7, 8, 9, 10, 11",6; 7; 8; 9; 10; 11
