url,Product link,Product link_link,Thumb image,Thumb image_alt,Thumb image_link,Brand value,Brand value_link,Product value,Product value_link,Strike value,Strike value_link,Price value,Price value_link,Discount value,Discount value_link,Sizes value,Sizes value_link,Selectasize values
http://www.myntra.com/women-indian-fusion-wear-menu,"FOREVER 21\nWomen Cream-Coloured Tiered High-Low Top\nRs. 1,539\nSizes: S, M, L",http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1536376/2016/10/18/11476771201595-FOREVER-21-Women-Cream-Solid-Regular-Top-1121476771201410-1_mini.jpg",FOREVER 21 Women Cream-Coloured Tiered High-Low Top,http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,FOREVER 21,http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,Women Cream-Coloured Tiered High-Low Top,http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,,,"Rs. 1,539",http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,,,"Sizes: S, M, L",http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,S; M; L
http://www.myntra.com/women-indian-fusion-wear-menu,"Anouk\nWomen Pink & Gold-Toned Yoke Design Embroidered Straight Kurta\nRs. 1,599Rs. 959(40% off)\nSizes: S, M, L, XL",http://www.myntra.com/kurtas/anouk/anouk-women-pink--gold-toned-yoke-design-embroidered-straight-kurta/1481155/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1481155/2016/10/20/11476940145254-Anouk-Women-Kurtas-8121476940145015-1_mini.jpg",Anouk Women Pink & Gold-Toned Yoke Design Embroidered Straight Kurta,http://www.myntra.com/kurtas/anouk/anouk-women-pink--gold-toned-yoke-design-embroidered-straight-kurta/1481155/buy?src=search,Anouk,http://www.myntra.com/kurtas/anouk/anouk-women-pink--gold-toned-yoke-design-embroidered-straight-kurta/1481155/buy?src=search,Women Pink & Gold-Toned Yoke Design Embroidered Straight Kurta,http://www.myntra.com/kurtas/anouk/anouk-women-pink--gold-toned-yoke-design-embroidered-straight-kurta/1481155/buy?src=search,"Rs. 1,599",http://www.myntra.com/kurtas/anouk/anouk-women-pink--gold-toned-yoke-design-embroidered-straight-kurta/1481155/buy?src=search,Rs. 959,http://www.myntra.com/kurtas/anouk/anouk-women-pink--gold-toned-yoke-design-embroidered-straight-kurta/1481155/buy?src=search,(40% off),http://www.myntra.com/kurtas/anouk/anouk-women-pink--gold-toned-yoke-design-embroidered-straight-kurta/1481155/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/kurtas/anouk/anouk-women-pink--gold-toned-yoke-design-embroidered-straight-kurta/1481155/buy?src=search,S; M; L; XL
http://www.myntra.com/women-indian-fusion-wear-menu,"Ira Soleil\nRed & White Lehenga Choli\nRs. 2,695Rs. 2,156(20% off)\nSizes: XS, S, M, L, XL, XXL",http://www.myntra.com/lehenga-choli/ira-soleil/ira-soleil-red--white-lehenga-choli/1319876/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1319876/2016/6/2/11464850812936-Ira-Soleil-Red--White-Lehenga-Choli-1061464850812728-1_mini.jpg",Ira Soleil Red & White Lehenga Choli,http://www.myntra.com/lehenga-choli/ira-soleil/ira-soleil-red--white-lehenga-choli/1319876/buy?src=search,Ira Soleil,http://www.myntra.com/lehenga-choli/ira-soleil/ira-soleil-red--white-lehenga-choli/1319876/buy?src=search,Red & White Lehenga Choli,http://www.myntra.com/lehenga-choli/ira-soleil/ira-soleil-red--white-lehenga-choli/1319876/buy?src=search,"Rs. 2,695",http://www.myntra.com/lehenga-choli/ira-soleil/ira-soleil-red--white-lehenga-choli/1319876/buy?src=search,"Rs. 2,156",http://www.myntra.com/lehenga-choli/ira-soleil/ira-soleil-red--white-lehenga-choli/1319876/buy?src=search,(20% off),http://www.myntra.com/lehenga-choli/ira-soleil/ira-soleil-red--white-lehenga-choli/1319876/buy?src=search,"Sizes: XS, S, M, L, XL, XXL",http://www.myntra.com/lehenga-choli/ira-soleil/ira-soleil-red--white-lehenga-choli/1319876/buy?src=search,XS; S; M; L; XL; XXL
http://www.myntra.com/women-indian-fusion-wear-menu,"Vishudh\nBlack Printed Kurta\nRs. 1,099Rs. 494(55% off)\nSizes: S, M, L, XL",http://www.myntra.com/kurtas/vishudh/vishudh-black-printed-kurta/1031340/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1031340/2016/9/29/11475139503398-Vishudh-Black-Printed-Kurta-6241475139503122-1_mini.jpg",Vishudh Black Printed Kurta,http://www.myntra.com/kurtas/vishudh/vishudh-black-printed-kurta/1031340/buy?src=search,Vishudh,http://www.myntra.com/kurtas/vishudh/vishudh-black-printed-kurta/1031340/buy?src=search,Black Printed Kurta,http://www.myntra.com/kurtas/vishudh/vishudh-black-printed-kurta/1031340/buy?src=search,"Rs. 1,099",http://www.myntra.com/kurtas/vishudh/vishudh-black-printed-kurta/1031340/buy?src=search,Rs. 494,http://www.myntra.com/kurtas/vishudh/vishudh-black-printed-kurta/1031340/buy?src=search,(55% off),http://www.myntra.com/kurtas/vishudh/vishudh-black-printed-kurta/1031340/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/kurtas/vishudh/vishudh-black-printed-kurta/1031340/buy?src=search,S; M; L; XL
http://www.myntra.com/women-indian-fusion-wear-menu,"Ishin\nNavy & Beige Faux Georgette Printed Saree\nRs. 1,599Rs. 559(65% off)\nSizes: Onesize",http://www.myntra.com/printed-sari/ishin/ishin-navy--beige-faux-georgette-printed-saree/1509863/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1509863/2016/9/8/11473316882619-Ishin-Women-Printed-Sari-4091473316882448-1_mini.jpg",Ishin Navy & Beige Faux Georgette Printed Saree,http://www.myntra.com/printed-sari/ishin/ishin-navy--beige-faux-georgette-printed-saree/1509863/buy?src=search,Ishin,http://www.myntra.com/printed-sari/ishin/ishin-navy--beige-faux-georgette-printed-saree/1509863/buy?src=search,Navy & Beige Faux Georgette Printed Saree,http://www.myntra.com/printed-sari/ishin/ishin-navy--beige-faux-georgette-printed-saree/1509863/buy?src=search,"Rs. 1,599",http://www.myntra.com/printed-sari/ishin/ishin-navy--beige-faux-georgette-printed-saree/1509863/buy?src=search,Rs. 559,http://www.myntra.com/printed-sari/ishin/ishin-navy--beige-faux-georgette-printed-saree/1509863/buy?src=search,(65% off),http://www.myntra.com/printed-sari/ishin/ishin-navy--beige-faux-georgette-printed-saree/1509863/buy?src=search,Sizes: Onesize,http://www.myntra.com/printed-sari/ishin/ishin-navy--beige-faux-georgette-printed-saree/1509863/buy?src=search,Onesize
http://www.myntra.com/women-indian-fusion-wear-menu,"FabAlley\nWomen Royal Blue Top\nRs. 850Rs. 680(20% off)\nSizes: S, M, L",http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/images/style/properties/FabAlley-Women-Tops_b822074675453c541ff8b94557e02685_images_mini.jpg",FabAlley Women Royal Blue Top,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,FabAlley,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,Women Royal Blue Top,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,Rs. 850,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,Rs. 680,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,(20% off),http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,"Sizes: S, M, L",http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,S; M; L
http://www.myntra.com/women-indian-fusion-wear-menu,"U&F\nRed Top with Crochet Detail\nRs. 1,299Rs. 389(70% off)\nSizes: S, M, L, XL",http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1094415/2015/12/11/11449833908154-UF-Red-Crochet-Tunic-3391449833907577-1_mini.jpg",U&F Red Top with Crochet Detail,http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,U&F,http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,Red Top with Crochet Detail,http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,"Rs. 1,299",http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,Rs. 389,http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,(70% off),http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,S; M; L; XL
http://www.myntra.com/women-indian-fusion-wear-menu,"Moda Rapido\nWomen Burgundy Solid Regular Top\nRs. 649\nSizes: S, M, L, XL",http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1580246/2016/10/18/11476794225226-Moda-Rapido-Women-Tops-801476794224979-1_mini.jpg",Moda Rapido Women Burgundy Solid Regular Top,http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,Moda Rapido,http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,Women Burgundy Solid Regular Top,http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,,,Rs. 649,http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,,,"Sizes: S, M, L, XL",http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,S; M; L; XL
http://www.myntra.com/women-indian-fusion-wear-menu,"IMARA\nWomen Green Printed Anarkali LIVA Kurta\nRs. 1,599Rs. 1,119(30% off)\nSizes: S, M, L, XL",http://www.myntra.com/kurtas/imara/imara-women-green-printed-anarkali-liva-kurta/1433951/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1433951/2016/10/17/11476688697141-IMARA-Women-Dresses-791476688696871-1_mini.jpg",IMARA Women Green Printed Anarkali LIVA Kurta,http://www.myntra.com/kurtas/imara/imara-women-green-printed-anarkali-liva-kurta/1433951/buy?src=search,IMARA,http://www.myntra.com/kurtas/imara/imara-women-green-printed-anarkali-liva-kurta/1433951/buy?src=search,Women Green Printed Anarkali LIVA Kurta,http://www.myntra.com/kurtas/imara/imara-women-green-printed-anarkali-liva-kurta/1433951/buy?src=search,"Rs. 1,599",http://www.myntra.com/kurtas/imara/imara-women-green-printed-anarkali-liva-kurta/1433951/buy?src=search,"Rs. 1,119",http://www.myntra.com/kurtas/imara/imara-women-green-printed-anarkali-liva-kurta/1433951/buy?src=search,(30% off),http://www.myntra.com/kurtas/imara/imara-women-green-printed-anarkali-liva-kurta/1433951/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/kurtas/imara/imara-women-green-printed-anarkali-liva-kurta/1433951/buy?src=search,S; M; L; XL
http://www.myntra.com/women-indian-fusion-wear-menu,"La Firangi\nPink Layered Kurta\nRs. 1,599Rs. 479(70% off)\nSizes: S, M, L, XL, XXL, 3XL",http://www.myntra.com/kurtas/la-firangi/la-firangi-pink-layered-kurta/1220099/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1220099/2016/2/15/11455527221571-La-Firangi-Pink-Layered-Kurta-5821455527221183-1_mini.jpg",La Firangi Pink Layered Kurta,http://www.myntra.com/kurtas/la-firangi/la-firangi-pink-layered-kurta/1220099/buy?src=search,La Firangi,http://www.myntra.com/kurtas/la-firangi/la-firangi-pink-layered-kurta/1220099/buy?src=search,Pink Layered Kurta,http://www.myntra.com/kurtas/la-firangi/la-firangi-pink-layered-kurta/1220099/buy?src=search,"Rs. 1,599",http://www.myntra.com/kurtas/la-firangi/la-firangi-pink-layered-kurta/1220099/buy?src=search,Rs. 479,http://www.myntra.com/kurtas/la-firangi/la-firangi-pink-layered-kurta/1220099/buy?src=search,(70% off),http://www.myntra.com/kurtas/la-firangi/la-firangi-pink-layered-kurta/1220099/buy?src=search,"Sizes: S, M, L, XL, XXL, 3XL",http://www.myntra.com/kurtas/la-firangi/la-firangi-pink-layered-kurta/1220099/buy?src=search,S; M; L; XL; XXL; 3XL
